date,code,side,quantity,exec_price,slippage_pct,rejected,reject_reason,qscore
2026-03-12,138080,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.9561
2026-03-12,124500,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.9517
2026-03-12,389030,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.9428
2026-03-12,290550,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.9417
2026-03-12,900290,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.9203
2026-03-12,331920,BUY,0,0,0.0000,True,"유동성 부족 (5일 평균 1,348,425,496원)",0.9018
2026-03-12,215380,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.8656
2026-03-12,253590,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.8578
2026-03-12,376900,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.8481
2026-03-12,120110,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.821
2026-03-12,138490,BUY,0,0,0.0000,True,"유동성 부족 (5일 평균 1,635,661,034원)",0.8177
2026-03-12,217730,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.802
2026-03-12,327260,BUY,97,51633.40099003071,0.0071,False,,0.9843
2026-03-12,295310,BUY,52,97585.0164173783,0.0151,False,,0.968
2026-03-12,124500,BUY,77,64857.24412432154,0.0070,False,,0.9517
2026-03-12,218410,BUY,164,42898.05325907959,0.0070,False,,0.9726
2026-03-12,138080,BUY,144,48773.45190771349,0.0071,False,,0.9561
2026-03-12,389030,BUY,105,66975.03867362234,0.0070,False,,0.9428
2026-03-12,290550,BUY,121,57855.571433658595,0.0070,False,,0.9417
2026-03-12,900290,BUY,219,32412.40538995302,0.0151,False,,0.9203
2026-03-12,331920,BUY,281,25003.985089923277,0.0070,False,,0.9018
2026-03-12,215380,BUY,74,94717.5560441561,0.0071,False,,0.8656
2026-03-12,253590,BUY,74,96021.98604458621,0.0152,False,,0.8578
2026-03-12,376900,BUY,71,98361.62655751697,0.0071,False,,0.8481
2026-03-12,120110,BUY,95,73455.67981393964,0.0071,False,,0.821
2026-03-12,138490,BUY,111,63521.12514761684,0.0152,False,,0.8177
2026-03-12,217730,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.802
2026-03-12,327260,BUY,74,67454.7334801358,0.0071,False,,0.9843
2026-03-12,295310,BUY,68,73734.53747433543,0.0151,False,,0.968
2026-03-12,124500,BUY,107,46874.58275950567,0.0070,False,,0.9517
2026-03-12,218410,BUY,553,12740.414197873673,0.0071,False,,0.9726
2026-03-12,138080,BUY,91,76721.20280226803,0.0071,False,,0.9561
2026-03-12,389030,BUY,664,10606.985241692368,0.0071,False,,0.9428
2026-03-12,290550,BUY,149,47437.89889030793,0.0152,False,,0.9417
2026-03-12,900290,BUY,94,74803.59079074665,0.0070,False,,0.9203
2026-03-12,331920,BUY,124,56483.8713045112,0.0070,False,,0.9018
2026-03-12,215380,BUY,148,47337.56701634164,0.0071,False,,0.8656
2026-03-12,253590,BUY,73,95553.2640541304,0.0071,False,,0.8578
2026-03-12,376900,BUY,77,91021.9587626471,0.0071,False,,0.8481
2026-03-12,120110,BUY,122,57675.22335040477,0.0071,False,,0.821
2026-03-12,138490,BUY,104,68313.20066899242,0.0152,False,,0.8177
2026-03-12,217730,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.802
2026-03-12,327260,BUY,124,40535.283845641825,0.0070,False,,0.9843
2026-03-12,295310,BUY,186,27191.773750316435,0.0151,False,,0.968
2026-03-12,376900,BUY,61,81488.76883567424,0.0070,False,,0.8481
2026-03-12,218410,BUY,76,91860.20904321718,0.0071,False,,0.9726
2026-03-12,138080,BUY,76,92349.62748448663,0.0071,False,,0.9561
2026-03-12,124500,BUY,76,91922.24275837575,0.0071,False,,0.9517
2026-03-12,389030,BUY,168,41923.225432581705,0.0071,False,,0.9428
2026-03-12,290550,BUY,87,80190.25316815996,0.0071,False,,0.9417
2026-03-12,900290,BUY,72,97054.81168637336,0.0071,False,,0.9203
2026-03-12,331920,BUY,78,89765.70882272617,0.0070,False,,0.9018
2026-03-12,215380,BUY,75,93464.67872562156,0.0071,False,,0.8656
2026-03-12,253590,BUY,355,19970.3265423649,0.0152,False,,0.8578
2026-03-12,120110,BUY,414,17003.24561426488,0.0071,False,,0.821
2026-03-12,138490,BUY,220,32011.295033250008,0.0071,False,,0.8177
2026-03-12,217730,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.802
2026-03-12,327260,BUY,209,24037.99085313326,0.0070,False,,0.9843
2026-03-12,295310,BUY,68,74386.0392310313,0.0151,False,,0.968
2026-03-12,376900,BUY,73,68616.94205435268,0.0070,False,,0.8481
2026-03-12,218410,BUY,81,86374.80944284564,0.0071,False,,0.9726
2026-03-12,138080,BUY,147,47788.13020142574,0.0071,False,,0.9561
2026-03-12,124500,BUY,78,89520.21910597674,0.0071,False,,0.9517
2026-03-12,389030,BUY,118,59303.175826491795,0.0071,False,,0.9428
2026-03-12,290550,BUY,154,45529.24154545814,0.0071,False,,0.9417
2026-03-12,900290,BUY,135,52088.86921655315,0.0071,False,,0.9203
2026-03-12,331920,BUY,72,96940.8703052049,0.0070,False,,0.9018
2026-03-12,215380,BUY,476,14802.850699150964,0.0071,False,,0.8656
2026-03-12,253590,BUY,128,55290.94806214413,0.0152,False,,0.8578
2026-03-12,120110,BUY,607,11597.333386939465,0.0071,False,,0.821
2026-03-12,138490,BUY,138,50925.402994306576,0.0071,False,,0.8177
2026-03-12,217730,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.802
2026-03-12,218410,BUY,54,92746.76129104222,0.0071,False,,0.9726
2026-03-12,295310,BUY,232,21613.843951982522,0.0070,False,,0.968
2026-03-12,124500,BUY,102,48986.11305817706,0.0070,False,,0.9517
2026-03-12,327260,BUY,91,76709.01462661118,0.0071,False,,0.9843
2026-03-12,138080,BUY,86,81194.82083781311,0.0070,False,,0.9561
2026-03-12,389030,BUY,85,82862.40192010724,0.0071,False,,0.9428
2026-03-12,290550,BUY,74,94005.5922861843,0.0071,False,,0.9417
2026-03-12,900290,BUY,97,72848.3171277101,0.0152,False,,0.9203
2026-03-12,331920,BUY,203,34636.45355480224,0.0071,False,,0.9018
2026-03-12,215380,BUY,101,70245.39218022482,0.0152,False,,0.8656
2026-03-12,253590,BUY,98,71923.24088384121,0.0071,False,,0.8578
2026-03-12,376900,BUY,81,86844.37730840345,0.0152,False,,0.8481
2026-03-12,120110,BUY,89,78819.08240473554,0.0071,False,,0.821
2026-03-12,138490,BUY,78,90187.2903555232,0.0071,False,,0.8177
2026-03-12,217730,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.802
2026-03-12,138080,SELL,86,30557.877091936127,0.0030,False,,
2026-03-12,389030,SELL,85,5401.899609784043,0.0070,False,,
2026-03-12,290550,SELL,74,18873.104266647875,0.0030,False,,
2026-03-12,900290,SELL,97,7070.086717870432,0.0070,False,,
2026-03-12,331920,SELL,203,5998.042702313965,0.0151,False,,
2026-03-12,215380,SELL,101,3545.002574668164,0.0070,False,,
2026-03-12,253590,SELL,98,19670.763366473122,0.0030,False,,
2026-03-12,138490,SELL,78,13188.357164494173,0.0151,False,,
2026-03-12,138080,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.9561
2026-03-12,389030,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.9428
2026-03-12,900290,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.9203
2026-03-12,138080,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.9561
2026-03-12,389030,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.9428
2026-03-12,290550,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.9417
2026-03-12,900290,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.9203
2026-03-12,331920,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.9018
2026-03-12,215380,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.8656
2026-03-12,253590,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.8578
2026-03-12,138490,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.8177
2026-03-12,217730,BUY,0,0,0.0000,True,"HARD_STOP — 월 DD 한도 초과, BUY 전면 금지",0.802
2026-03-12,327260,BUY,99,50799.0137112507,0.0070,False,,0.9843
2026-03-12,295310,BUY,53,95261.53205901994,0.0151,False,,0.968
2026-03-12,376900,BUY,141,35583.37142345108,0.0070,False,,0.8481
2026-03-12,218410,BUY,100,70152.611641013,0.0071,False,,0.9726
2026-03-12,138080,BUY,119,58802.795936657276,0.0070,False,,0.9561
2026-03-12,124500,BUY,86,81869.24580373375,0.0071,False,,0.9517
2026-03-12,389030,BUY,223,31589.156838402283,0.0071,False,,0.9428
2026-03-12,290550,BUY,82,84963.17113870669,0.0071,False,,0.9417
2026-03-12,900290,BUY,100,70822.72346634821,0.0151,False,,0.9203
2026-03-12,331920,BUY,82,85304.95875629735,0.0070,False,,0.9018
2026-03-12,215380,BUY,242,29063.8263916493,0.0071,False,,0.8656
2026-03-12,253590,BUY,153,46200.23504575222,0.0152,False,,0.8578
2026-03-12,120110,BUY,417,16866.841590893655,0.0070,False,,0.821
2026-03-12,138490,BUY,109,64260.71718921239,0.0071,False,,0.8177
2026-03-12,217730,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.802
2026-03-12,357580,BUY,88,80023.36089837106,0.0070,False,,0.9188
2026-03-12,126340,BUY,102,69564.73533506689,0.0152,False,,0.9155
2026-03-12,125020,BUY,196,35918.16155997172,0.0070,False,,0.8792
2026-03-12,388790,BUY,97,71993.47210168652,0.0071,False,,0.8638
2026-03-12,217730,BUY,150,46718.20175651872,0.0071,False,,0.802
2026-03-12,327260,BUY,228,22044.056474083238,0.0070,False,,0.9843
2026-03-12,295310,BUY,466,10870.215019803232,0.0151,False,,0.968
2026-03-12,376900,BUY,275,18301.747579302504,0.0070,False,,0.8481
2026-03-12,218410,BUY,97,72001.55052554961,0.0071,False,,0.9726
2026-03-12,138080,BUY,78,89746.97296285452,0.0070,False,,0.9561
2026-03-12,124500,BUY,71,97932.38305493048,0.0071,False,,0.9517
2026-03-12,389030,BUY,254,27700.9336153033,0.0071,False,,0.9428
2026-03-12,290550,BUY,159,44307.03607002223,0.0071,False,,0.9417
2026-03-12,900290,BUY,137,51829.348432128405,0.0151,False,,0.9203
2026-03-12,331920,BUY,417,16879.123952336657,0.0070,False,,0.9018
2026-03-12,215380,BUY,106,66035.08857263185,0.0071,False,,0.8656
2026-03-12,253590,BUY,94,75301.28792751447,0.0152,False,,0.8578
2026-03-12,120110,BUY,520,13552.68792635498,0.0070,False,,0.821
2026-03-12,138490,BUY,81,86100.54406767304,0.0071,False,,0.8177
2026-03-12,217730,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.802
2026-03-12,218410,BUY,205,24561.54097881392,0.0070,False,,0.9726
2026-03-12,295310,BUY,55,91387.57422553394,0.0070,False,,0.968
2026-03-12,376900,BUY,51,97843.37521980834,0.0071,False,,0.8481
2026-03-12,327260,BUY,77,90799.79622435656,0.0071,False,,0.9843
2026-03-12,138080,BUY,75,93309.45551553062,0.0070,False,,0.9561
2026-03-12,124500,BUY,84,83809.84380872978,0.0070,False,,0.9517
2026-03-12,389030,BUY,221,32037.889901687813,0.0151,False,,0.9428
2026-03-12,290550,BUY,85,82862.62303793327,0.0152,False,,0.9417
2026-03-12,900290,BUY,69,101345.15209606857,0.0070,False,,0.9203
2026-03-12,331920,BUY,182,38623.72341267779,0.0071,False,,0.9018
2026-03-12,215380,BUY,165,42701.39270130021,0.0070,False,,0.8656
2026-03-12,253590,BUY,210,33501.86853330205,0.0071,False,,0.8578
2026-03-12,120110,BUY,73,96162.42664862127,0.0071,False,,0.821
2026-03-12,138490,BUY,188,37407.358666774635,0.0070,False,,0.8177
2026-03-12,217730,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.802
2026-03-13,357580,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.9639
2026-03-13,357580,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.9639
2026-03-13,322000,BUY,144,35177.13162663792,0.0151,False,,0.9287
2026-03-13,174900,BUY,63,79535.83288204148,0.0070,False,,0.9126
2026-03-13,131290,BUY,66,76453.86999322123,0.0151,False,,0.8576
2026-03-13,357580,BUY,187,37682.49257379886,0.0071,False,,0.9639
2026-03-13,129920,BUY,583,12075.560050072656,0.0071,False,,0.9251
2026-03-13,380540,BUY,242,29064.76973183781,0.0071,False,,0.92
2026-03-13,368770,BUY,233,30253.139793549482,0.0071,False,,0.907
2026-03-13,357880,BUY,83,84611.61233042655,0.0071,False,,0.9011
2026-03-13,388790,BUY,77,91439.0096648662,0.0070,False,,0.8928
2026-03-13,475150,BUY,74,95244.47556366173,0.0152,False,,0.8536
2026-03-13,376900,BUY,75,93610.71442919271,0.0070,False,,0.8504
2026-03-13,217730,BUY,434,16364.50339967353,0.0152,False,,0.8256
2026-03-13,357580,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.9639
2026-03-13,357580,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.9639
2026-03-13,357580,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.9639
2026-03-13,357580,BUY,252,25425.396825396827,0.0572,False,,0.9639
2026-03-13,129920,BUY,714,10005.10924369748,0.0368,False,,0.9251
2026-03-13,174900,BUY,70,82400.0,0.0352,False,,0.9126
2026-03-13,322000,BUY,61,127503.44262295082,0.0245,False,,0.9287
2026-03-13,380540,BUY,2310,4642.586147186147,0.0752,False,,0.92
2026-03-13,368770,BUY,373,18410.1072386059,0.0197,False,,0.907
2026-03-13,357880,BUY,0,0,0.0000,True,Kiwoom: order rejected: [RC4025] ¸ðÀÇÅõÀÚ ¸Å¼öÁõ°Å±ÝÀÌ ºÎÁ·ÇÕ´Ï´Ù.,0.9011
2026-03-13,230240,BUY,88,79695.5417343769,0.0071,False,,0.8704
2026-03-13,322000,BUY,50,99257.69549710903,0.0070,False,,0.9287
2026-03-13,174900,BUY,103,48809.8921531916,0.0070,False,,0.9126
2026-03-13,131290,BUY,55,91508.42037631002,0.0070,False,,0.8576
2026-03-13,357580,BUY,131,53731.6425917067,0.0071,False,,0.9639
2026-03-13,129920,BUY,221,31846.214192439347,0.0071,False,,0.9251
2026-03-13,380540,BUY,122,57605.808719833076,0.0071,False,,0.92
2026-03-13,368770,BUY,77,90429.70021661924,0.0070,False,,0.907
2026-03-13,357880,BUY,106,66467.2520117229,0.0071,False,,0.9011
2026-03-13,388790,BUY,474,14841.82119978685,0.0070,False,,0.8928
2026-03-13,475150,BUY,192,36692.45147544559,0.0070,False,,0.8536
2026-03-13,376900,BUY,161,43558.56603231328,0.0071,False,,0.8504
2026-03-13,217730,BUY,247,28497.667611036268,0.0071,False,,0.8256
2026-03-13,174900,SELL,103,46673.735950752,0.0070,False,,
2026-03-13,376900,SELL,161,43031.26243369447,0.0071,False,,
2026-03-13,388790,SELL,474,12830.048285379136,0.0070,False,,
2026-03-13,357880,SELL,106,56921.27767303244,0.0151,False,,
2026-03-13,322000,BUY,84,59378.10720956058,0.0070,False,,0.9287
2026-03-13,131290,BUY,204,24676.205083538192,0.0070,False,,0.8576
2026-03-13,357580,BUY,88,80102.75945009853,0.0070,False,,0.9639
2026-03-13,129920,BUY,97,72606.6772124361,0.0070,False,,0.9251
2026-03-13,380540,BUY,243,28907.051988136303,0.0070,False,,0.92
2026-03-13,174900,BUY,71,98921.71214620546,0.0070,False,,0.9126
2026-03-13,368770,BUY,206,34118.03650405081,0.0071,False,,0.907
2026-03-13,357880,BUY,388,18143.39044782457,0.0071,False,,0.9011
2026-03-13,388790,BUY,309,22789.47819442467,0.0070,False,,0.8928
2026-03-13,475150,BUY,94,74512.5716379782,0.0070,False,,0.8536
2026-03-13,217730,BUY,90,77622.70871061335,0.0070,False,,0.8256
2026-03-13,322000,SELL,84,59647.56484534632,0.0151,False,,
2026-03-13,131290,SELL,204,24299.38274766934,0.0071,False,,
2026-03-13,357880,SELL,388,15263.7185167717,0.0070,False,,
2026-03-13,380540,SELL,243,24389.304073475523,0.0070,False,,
2026-03-13,322000,BUY,48,103467.65076517074,0.0070,False,,0.9287
2026-03-13,174900,BUY,115,43716.632950202234,0.0070,False,,0.9126
2026-03-13,131290,BUY,70,71202.87641075358,0.0070,False,,0.8576
2026-03-13,357580,BUY,96,72713.5529956469,0.0071,False,,0.9639
2026-03-13,129920,BUY,139,50657.69299693149,0.0071,False,,0.9251
2026-03-13,368770,BUY,116,60613.80979669653,0.0071,False,,0.907
2026-03-13,357880,BUY,281,25046.300291015694,0.0071,False,,0.9011
2026-03-13,388790,BUY,400,17592.00449670464,0.0070,False,,0.8928
2026-03-13,230240,BUY,165,42960.47300526499,0.0152,False,,0.8704
2026-03-13,475150,BUY,114,61738.41993450413,0.0071,False,,0.8536
2026-03-13,376900,BUY,107,65546.16649882041,0.0071,False,,0.8504
2026-03-13,217730,BUY,201,34913.57370330893,0.0071,False,,0.8256
2026-03-13,174900,SELL,115,38545.904407819435,0.0151,False,,
2026-03-13,131290,SELL,70,69443.34220734959,0.0070,False,,
2026-03-13,376900,SELL,107,61224.3343757201,0.0071,False,,
2026-03-13,217730,SELL,201,29225.586548970256,0.0070,False,,
2026-03-13,322000,BUY,67,74279.51606645464,0.0070,False,,0.9287
2026-03-13,174900,BUY,152,33095.378145674214,0.0070,False,,0.9126
2026-03-13,131290,BUY,442,11377.397862768641,0.0070,False,,0.8576
2026-03-13,357580,BUY,84,83321.04820925133,0.0071,False,,0.9639
2026-03-13,129920,BUY,125,56115.89922528939,0.0071,False,,0.9251
2026-03-13,380540,BUY,91,76787.13279336588,0.0071,False,,0.92
2026-03-13,368770,BUY,155,45405.42035515507,0.0071,False,,0.907
2026-03-13,357880,BUY,73,95954.90542861984,0.0070,False,,0.9011
2026-03-13,388790,BUY,193,36691.56849562574,0.0152,False,,0.8928
2026-03-13,475150,BUY,86,81296.30032859642,0.0071,False,,0.8536
2026-03-13,376900,BUY,129,54558.203502235745,0.0071,False,,0.8504
2026-03-13,217730,BUY,341,20661.742380271982,0.0071,False,,0.8256
2026-03-13,322000,SELL,67,72792.95436940712,0.0151,False,,
2026-03-13,174900,SELL,152,29419.780586583674,0.0070,False,,
2026-03-13,131290,SELL,442,11094.694477776939,0.0071,False,,
2026-03-13,376900,SELL,129,50965.117342482925,0.0071,False,,
2026-03-13,475150,SELL,86,71857.41631302862,0.0071,False,,
2026-03-13,217730,SELL,341,18234.725193084378,0.0070,False,,
2026-03-13,230240,BUY,201,35056.160075014064,0.0070,False,,0.8704
2026-03-13,174900,SELL,64,89393.96875,0.1230,False,,
2026-03-13,230240,BUY,0,0,0.0000,True,섹터 노출 한도 초과 (30%),0.8704
2026-03-13,131290,BUY,26,105100.0,0.0445,False,,0.8576
2026-03-13,475150,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.8536
2026-03-13,357880,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.9011
2026-03-13,475150,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.8536
2026-03-13,376900,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.8504
2026-03-13,217730,BUY,0,0,0.0000,True,총 노출도 한도 초과 (95%),0.8256
2026-03-15,174900,BUY,60,83596.6434351575,0.0070,False,,0.9386
2026-03-15,357580,BUY,168,42256.48550595438,0.0152,False,,0.9779
2026-03-15,357880,BUY,74,95533.00244383172,0.0152,False,,0.9418
2026-03-15,388790,BUY,73,96157.87743838462,0.0070,False,,0.9147
2026-03-15,230240,BUY,135,52007.325226414185,0.0071,False,,0.8903
2026-03-15,417200,BUY,76,92727.6042020334,0.0071,False,,0.8817
2026-03-15,452280,BUY,106,65909.40907637283,0.0071,False,,0.8632
2026-03-15,322510,BUY,211,33360.355406735274,0.0070,False,,0.8165
2026-03-15,127120,BUY,72,97243.51478592132,0.0070,False,,0.9169
2026-03-15,474610,BUY,76,91846.55564384532,0.0071,False,,0.9032
2026-03-16,357580,BUY,192,26177.654278805727,0.0070,False,,0.9779
2026-03-16,475150,BUY,169,41808.73110378584,0.0152,False,,0.87
2026-03-16,357580,BUY,64,22557.75,0.0977,False,,0.9779
2026-03-16,357880,BUY,465,4700.0,0.0208,False,,0.9418
2026-03-16,174900,BUY,27,95481.62962962964,0.0716,False,,0.9386
2026-03-16,127120,BUY,57,42440.63157894737,0.0129,False,,0.9169
2026-03-16,388790,BUY,0,0,0.0000,True,Kiwoom: TIMEOUT_PENDING — 30초 체결 미확인 (GHOST ORDER),0.9147
2026-03-16,474610,BUY,265,11360.366037735848,0.1248,False,,0.9032
2026-03-16,230240,BUY,73,28200.0,0.0123,False,,0.8903
2026-03-16,417200,BUY,120,21700.0,0.0503,False,,0.8817
2026-03-16,475150,BUY,63,38754.95238095238,0.0151,False,,0.87
2026-03-16,452280,BUY,235,16730.0,0.0090,False,,0.8632
2026-03-16,322510,BUY,323,8581.362229102167,0.0465,False,,0.8165
2026-03-16,456160,BUY,19,112078.73684210527,0.0566,False,,0.814
2026-03-16,174900,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,174900,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,174900,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,174900,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,174900,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,174900,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,174900,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,174900,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,174900,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,174900,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,174900,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,357580,BUY,14,22900.0,0.0840,False,,0.9779
2026-03-16,357880,BUY,308,4735.0,0.0135,False,,0.9418
2026-03-16,174900,BUY,24,93200.0,0.0460,False,,0.9386
2026-03-16,127120,BUY,54,44000.0,0.0501,False,,0.9169
2026-03-16,474610,BUY,335,11037.038805970149,0.0928,False,,0.9032
2026-03-16,475150,BUY,95,37700.0,0.0419,False,,0.87
2026-03-16,452280,BUY,131,16482.40458015267,0.0059,False,,0.8632
2026-03-16,322510,BUY,230,8620.0,0.0422,False,,0.8165
2026-03-16,456160,BUY,20,106049.75,0.1073,False,,0.814
2026-03-16,474610,SELL,0,0,0.0000,True,Kiwoom: order rejected: [800033] 모의투자 매도가능수량이 부족합니다.,
2026-03-16,474610,SELL,226,11300.0,0.1188,False,,
2026-03-16,230240,BUY,0,0,0.0000,True,섹터 노출 한도 초과 (30%),0.8903
2026-03-17,357880,BUY,5094,5444.282096584217,0.0234,False,,0.9518,LIVE
2026-03-17,474610,BUY,2544,10460.60573899371,0.0412,False,,0.9269,LIVE
2026-03-17,131290,BUY,206,113641.73786407767,0.0075,False,,0.8911,LIVE
2026-03-17,368770,BUY,1961,18086.295257521673,0.0536,False,,0.9096,LIVE
2026-03-17,314130,BUY,3,8760.0,0.0331,False,,0.85,LIVE
